Record ID,AgencyType,State,Year,VictimAge,Weapon
345246,5000,Michigan,1996,47,Blunt Object
345249,5000,Michigan,1996,27,Blunt Object
345250,5000,Michigan,1996,30,Blunt Object
345252,5000,Michigan,1996,42,Knife
345257,5000,Michigan,1996,48,Knife
345262,5000,Michigan,1996,43,Blunt Object
345263,5000,Michigan,1996,27,Blunt Object
345265,5000,Michigan,1996,56,Knife
345268,5000,Michigan,1996,39,Rifle
345270,5000,Michigan,1996,33,Knife
345272,5000,Michigan,1996,60,Blunt Object
345273,5000,Michigan,1996,1,Blunt Object
345274,5000,Michigan,1996,74,Knife
345276,5000,Michigan,1996,11,Rifle
345277,5000,Michigan,1996,36,Rifle
345280,5000,Michigan,1996,41,Blunt Object
345283,5000,Michigan,1996,61,Blunt Object
345302,5000,Michigan,1996,46,Knife
345304,5000,Michigan,1996,50,Rifle
345305,5000,Michigan,1996,42,Rifle
345319,5000,Michigan,1996,99,Blunt Object
345328,5000,Michigan,1996,48,Rifle
345334,5000,Michigan,1996,23,Shotgun
345339,5000,Michigan,1996,46,Shotgun
345345,6000,Michigan,1996,2,Blunt Object
347521,5000,New York,1996,39,Knife
347526,5000,New York,1996,49,Blunt Object
347528,5000,New York,1996,42,Blunt Object
347529,5000,New York,1996,27,Knife
347530,6000,New York,1996,70,Knife
347531,5000,New York,1996,0,Blunt Object
347533,5000,New York,1996,44,Blunt Object
347534,5000,New York,1996,31,Blunt Object
347535,5000,New York,1996,35,Knife
347536,6000,New York,1996,22,Knife
347538,5000,New York,1996,18,Knife
347539,5000,New York,1996,23,Blunt Object
347544,5000,New York,1996,34,Blunt Object
347549,5000,New York,1996,0,Blunt Object
347550,5000,New York,1996,16,Shotgun
347551,5000,New York,1996,16,Knife
347553,5000,New York,1996,12,Shotgun
347556,5000,New York,1996,28,Shotgun
347558,5000,New York,1996,38,Blunt Object
347559,5000,New York,1996,42,Rifle
347562,5000,New York,1996,32,Knife
347566,5000,New York,1996,29,Knife
347567,5000,New York,1996,18,Knife
347568,5000,New York,1996,19,Rifle
347571,5000,New York,1996,38,Knife
347575,5000,New York,1996,36,Knife
347577,5000,New York,1996,74,Knife
347578,5000,New York,1996,35,Knife
347579,5000,New York,1996,20,Shotgun
347581,5000,New York,1996,25,Knife
347583,5000,New York,1996,41,Rifle
347586,5000,New York,1996,28,Knife
347588,5000,New York,1996,25,Knife
347595,5000,New York,1996,33,Knife
347596,5000,New York,1996,34,Shotgun
347597,5000,New York,1996,41,Shotgun
347598,5000,New York,1996,18,Rifle
347599,5000,New York,1996,25,Rifle
347600,5000,New York,1996,21,Shotgun
347601,5000,New York,1996,47,Knife
347602,5000,New York,1996,20,Shotgun
347604,5000,New York,1996,60,Knife
347606,5000,New York,1996,25,Knife
347607,6000,New York,1996,20,Blunt Object
347608,6000,New York,1996,18,Blunt Object
347610,5000,New York,1996,19,Shotgun
347612,5000,New York,1996,62,Knife
347615,5000,New York,1996,14,Shotgun
347621,5000,New York,1996,24,Knife
347631,5000,New York,1996,24,Knife
347632,5000,New York,1996,31,Knife
347635,5000,New York,1996,57,Knife
347636,5000,New York,1996,36,Blunt Object
347641,5000,New York,1996,31,Knife
347644,5000,New York,1996,21,Shotgun
347645,5000,New York,1996,24,Knife
347647,5000,New York,1996,47,Knife
347648,5000,New York,1996,42,Blunt Object
347650,5000,New York,1996,81,Blunt Object
347652,5000,New York,1996,86,Knife
347655,5000,New York,1996,76,Blunt Object
347657,5000,New York,1996,32,Shotgun
347658,5000,New York,1996,20,Rifle
347660,5000,New York,1996,20,Rifle
347661,6000,New York,1996,29,Knife
347662,6000,New York,1996,71,Knife
347663,6000,New York,1996,72,Knife
347664,6000,New York,1996,53,Knife
347666,6000,New York,1996,21,Knife
347668,6000,New York,1996,31,Shotgun
347669,6000,New York,1996,42,Knife
347670,5000,New York,1996,19,Knife
347671,5000,New York,1996,27,Blunt Object
347672,5000,New York,1996,30,Knife
347675,5000,New York,1996,19,Shotgun
347696,5000,New York,1996,28,Knife
347701,5000,New York,1996,85,Blunt Object
347702,5000,New York,1996,32,Blunt Object
347703,5000,New York,1996,75,Blunt Object
347714,5000,New York,1996,37,Blunt Object
347716,5000,New York,1996,4,Knife
347719,5000,New York,1996,4,Knife
347723,5000,New York,1996,70,Blunt Object
347726,5000,New York,1996,73,Knife
347727,5000,New York,1996,35,Knife
347728,5000,New York,1996,13,Knife
347731,5000,New York,1996,42,Knife
347732,5000,New York,1996,60,Knife
347735,5000,New York,1996,40,Blunt Object
347736,5000,New York,1996,33,Blunt Object
347740,5000,New York,1996,26,Knife
347748,5000,New York,1996,0,Blunt Object
347755,5000,New York,1996,36,Knife
347756,5000,New York,1996,24,Knife
347757,5000,New York,1996,27,Knife
347761,5000,New York,1996,21,Blunt Object
347764,5000,New York,1996,22,Knife
347772,5000,New York,1996,37,Blunt Object
347773,5000,New York,1996,49,Shotgun
347779,5000,New York,1996,62,Blunt Object
347780,5000,New York,1996,26,Knife
347787,5000,New York,1996,76,Blunt Object
347792,5000,New York,1996,55,Blunt Object
347793,5000,New York,1996,77,Blunt Object
347797,5000,New York,1996,71,Blunt Object
347798,5000,New York,1996,27,Knife
347812,5000,New York,1996,27,Knife
347814,5000,New York,1996,67,Blunt Object
347818,5000,New York,1996,29,Knife
347819,5000,New York,1996,2,Blunt Object
347823,5000,New York,1996,61,Blunt Object
347835,5000,New York,1996,47,Knife
347836,5000,New York,1996,2,Blunt Object
347837,5000,New York,1996,30,Knife
347838,5000,New York,1996,34,Knife
347839,5000,New York,1996,56,Blunt Object
347840,5000,New York,1996,17,Blunt Object
347844,5000,New York,1996,42,Knife
347845,5000,New York,1996,22,Knife
347848,5000,New York,1996,48,Knife
347853,5000,New York,1996,48,Knife
347855,5000,New York,1996,28,Blunt Object
347863,5000,New York,1996,0,Blunt Object
347875,5000,New York,1996,20,Blunt Object
347880,5000,New York,1996,28,Blunt Object
347881,5000,New York,1996,35,Knife
347884,5000,New York,1996,32,Shotgun
347890,5000,New York,1996,59,Knife
347894,5000,New York,1996,21,Knife
347898,5000,New York,1996,40,Knife
347899,5000,New York,1996,51,Blunt Object
347908,5000,New York,1996,30,Blunt Object
347909,5000,New York,1996,34,Blunt Object
347914,5000,New York,1996,31,Knife
347917,5000,New York,1996,2,Blunt Object
347919,5000,New York,1996,2,Blunt Object
347928,5000,New York,1996,76,Blunt Object
347931,5000,New York,1996,41,Knife
347932,5000,New York,1996,23,Blunt Object
347933,5000,New York,1996,36,Knife
347939,5000,New York,1996,40,Knife
347945,5000,New York,1996,35,Blunt Object
347946,5000,New York,1996,42,Knife
347947,5000,New York,1996,30,Knife
347956,5000,New York,1996,32,Knife
347959,5000,New York,1996,32,Knife
347962,5000,New York,1996,35,Blunt Object
347965,5000,New York,1996,26,Knife
347966,5000,New York,1996,50,Knife
347972,5000,New York,1996,43,Knife
347974,5000,New York,1996,41,Blunt Object
347975,5000,New York,1996,23,Knife
347978,5000,New York,1996,42,Blunt Object
347985,5000,New York,1996,42,Blunt Object
347990,5000,New York,1996,99,Blunt Object
347992,5000,New York,1996,32,Blunt Object
347993,5000,New York,1996,42,Knife
347994,5000,New York,1996,52,Knife
348004,5000,New York,1996,0,Blunt Object
348005,5000,New York,1996,21,Knife
348007,5000,New York,1996,43,Blunt Object
348011,5000,New York,1996,18,Knife
348013,5000,New York,1996,76,Blunt Object
348017,5000,New York,1996,0,Blunt Object
348022,5000,New York,1996,24,Knife
348024,5000,New York,1996,56,Knife
348026,5000,New York,1996,36,Knife
348027,5000,New York,1996,0,Blunt Object
348035,5000,New York,1996,0,Blunt Object
348037,5000,New York,1996,60,Knife
348038,5000,New York,1996,25,Blunt Object
348040,5000,New York,1996,31,Knife
348041,5000,New York,1996,32,Blunt Object
348042,5000,New York,1996,99,Blunt Object
348045,5000,New York,1996,14,Knife
348046,5000,New York,1996,45,Knife
348047,5000,New York,1996,75,Blunt Object
348048,5000,New York,1996,21,Knife
348055,5000,New York,1996,18,Knife
348057,5000,New York,1996,1,Blunt Object
348058,5000,New York,1996,21,Blunt Object
348069,5000,New York,1996,26,Knife
348070,5000,New York,1996,38,Knife
348072,5000,New York,1996,26,Knife
348074,5000,New York,1996,35,Shotgun
348076,5000,New York,1996,18,Knife
348080,5000,New York,1996,39,Blunt Object
348081,5000,New York,1996,39,Knife
348088,5000,New York,1996,46,Blunt Object
348089,5000,New York,1996,25,Knife
348090,5000,New York,1996,75,Blunt Object
348094,5000,New York,1996,22,Knife
348100,5000,New York,1996,23,Knife
348102,5000,New York,1996,40,Knife
348110,5000,New York,1996,28,Blunt Object
348113,5000,New York,1996,25,Blunt Object
348114,5000,New York,1996,37,Blunt Object
348117,5000,New York,1996,50,Knife
348121,5000,New York,1996,40,Knife
348127,5000,New York,1996,37,Blunt Object
348129,5000,New York,1996,85,Blunt Object
348131,5000,New York,1996,30,Knife
348132,5000,New York,1996,65,Knife
348134,5000,New York,1996,60,Blunt Object
348136,5000,New York,1996,19,Knife
348139,5000,New York,1996,62,Blunt Object
348140,5000,New York,1996,21,Knife
348142,5000,New York,1996,37,Blunt Object
348143,5000,New York,1996,53,Blunt Object
348145,5000,New York,1996,51,Knife
348147,5000,New York,1996,24,Blunt Object
348156,5000,New York,1996,37,Knife
348157,5000,New York,1996,39,Blunt Object
348169,5000,New York,1996,20,Knife
348171,5000,New York,1996,34,Knife
348173,5000,New York,1996,23,Knife
348175,5000,New York,1996,47,Knife
348177,5000,New York,1996,32,Blunt Object
348188,5000,New York,1996,45,Knife
348191,5000,New York,1996,43,Blunt Object
348194,5000,New York,1996,25,Knife
348197,5000,New York,1996,36,Blunt Object
348199,5000,New York,1996,50,Knife
348200,5000,New York,1996,40,Blunt Object
348201,5000,New York,1996,29,Blunt Object
348210,5000,New York,1996,42,Knife
348213,5000,New York,1996,40,Knife
348214,5000,New York,1996,23,Blunt Object
348216,5000,New York,1996,33,Knife
348217,5000,New York,1996,23,Knife
348220,5000,New York,1996,65,Knife
348221,5000,New York,1996,54,Knife
348222,5000,New York,1996,99,Blunt Object
348223,5000,New York,1996,35,Knife
348233,5000,New York,1996,40,Knife
348238,5000,New York,1996,58,Blunt Object
348240,5000,New York,1996,99,Knife
348241,5000,New York,1996,99,Blunt Object
348244,5000,New York,1996,45,Blunt Object
348249,5000,New York,1996,50,Blunt Object
348254,5000,New York,1996,36,Blunt Object
348255,5000,New York,1996,32,Knife
348261,5000,New York,1996,23,Blunt Object
348263,5000,New York,1996,46,Shotgun
348264,5000,New York,1996,62,Knife
348265,5000,New York,1996,65,Knife
348278,5000,New York,1996,13,Blunt Object
348279,5000,New York,1996,18,Knife
348282,5000,New York,1996,0,Blunt Object
348286,5000,New York,1996,21,Knife
348288,5000,New York,1996,38,Knife
348290,5000,New York,1996,41,Knife
348292,5000,New York,1996,30,Blunt Object
348301,5000,New York,1996,58,Knife
348322,5000,New York,1996,40,Blunt Object
348324,5000,New York,1996,27,Blunt Object
348327,5000,New York,1996,37,Knife
348332,5000,New York,1996,40,Knife
348334,5000,New York,1996,25,Blunt Object
348335,5000,New York,1996,22,Knife
348337,5000,New York,1996,3,Blunt Object
348338,5000,New York,1996,47,Blunt Object
348341,5000,New York,1996,17,Blunt Object
348344,5000,New York,1996,40,Knife
348345,5000,New York,1996,56,Knife
348348,5000,New York,1996,31,Knife
348350,5000,New York,1996,37,Blunt Object
348353,5000,New York,1996,36,Blunt Object
348354,5000,New York,1996,85,Blunt Object
348356,5000,New York,1996,79,Blunt Object
348358,5000,New York,1996,19,Blunt Object
348360,5000,New York,1996,15,Knife
348363,5000,New York,1996,30,Knife
348364,5000,New York,1996,35,Blunt Object
348365,5000,New York,1996,17,Knife
348367,5000,New York,1996,44,Knife
348368,5000,New York,1996,53,Rifle
348370,5000,New York,1996,70,Blunt Object
348372,5000,New York,1996,49,Blunt Object
348376,5000,New York,1996,38,Blunt Object
348377,5000,New York,1996,40,Blunt Object
348378,5000,New York,1996,29,Knife
348383,5000,New York,1996,31,Knife
348384,5000,New York,1996,55,Blunt Object
348386,5000,New York,1996,48,Knife
348389,5000,New York,1996,23,Knife
348391,5000,New York,1996,28,Knife
348396,5000,New York,1996,18,Knife
348399,5000,New York,1996,32,Knife
348400,5000,New York,1996,38,Blunt Object
348408,5000,New York,1996,1,Blunt Object
348411,5000,New York,1996,39,Blunt Object
348412,5000,New York,1996,19,Knife
348413,5000,New York,1996,85,Blunt Object
348417,5000,New York,1996,28,Blunt Object
348422,5000,New York,1996,17,Knife
348423,5000,New York,1996,43,Knife
348426,5000,New York,1996,38,Blunt Object
348429,5000,New York,1996,32,Knife
348431,5000,New York,1996,32,Knife
348436,5000,New York,1996,39,Knife
348442,5000,New York,1996,24,Knife
348444,5000,New York,1996,31,Knife
348445,5000,New York,1996,17,Rifle
348451,5000,New York,1996,99,Blunt Object
348456,5000,New York,1996,15,Knife
348458,5000,New York,1996,55,Blunt Object
348460,5000,New York,1996,16,Knife
348474,5000,New York,1996,15,Blunt Object
348477,5000,New York,1996,32,Blunt Object
348482,5000,New York,1996,50,Blunt Object
348483,5000,New York,1996,38,Blunt Object
348486,5000,New York,1996,1,Blunt Object
348490,5000,New York,1996,84,Blunt Object
348491,5000,New York,1996,42,Blunt Object
348493,5000,New York,1996,57,Blunt Object
348502,5000,New York,1996,45,Knife
348505,5000,New York,1996,34,Knife
348509,5000,New York,1996,51,Knife
348511,5000,New York,1996,30,Blunt Object
348514,5000,New York,1996,79,Knife
348518,5000,New York,1996,18,Blunt Object
348519,5000,New York,1996,24,Knife
348520,5000,New York,1996,77,Rifle
348524,5000,New York,1996,29,Blunt Object
348533,5000,New York,1996,20,Blunt Object
348538,5000,New York,1996,20,Knife
348544,5000,New York,1996,23,Blunt Object
348548,5000,New York,1996,0,Blunt Object
348549,5000,New York,1996,55,Knife
348550,5000,New York,1996,23,Knife
348551,5000,New York,1996,20,Knife
348552,5000,New York,1996,41,Blunt Object
348555,5000,New York,1996,99,Shotgun
348556,5000,New York,1996,18,Knife
348563,5000,New York,1996,32,Knife
348567,5000,New York,1996,25,Knife
348569,5000,New York,1996,3,Blunt Object
348573,5000,New York,1996,30,Knife
348586,5000,New York,1996,2,Knife
348589,5000,New York,1996,99,Knife
348593,5000,New York,1996,72,Knife
348594,5000,New York,1996,40,Blunt Object
348595,5000,New York,1996,29,Knife
348596,5000,New York,1996,32,Knife
348601,5000,New York,1996,31,Knife
348609,5000,New York,1996,57,Knife
348611,5000,New York,1996,99,Blunt Object
348618,5000,New York,1996,89,Blunt Object
348619,5000,New York,1996,59,Blunt Object
348628,5000,New York,1996,30,Knife
348630,5000,New York,1996,52,Blunt Object
348631,5000,New York,1996,51,Knife
348632,5000,New York,1996,19,Knife
348633,5000,New York,1996,28,Blunt Object
348635,5000,New York,1996,31,Blunt Object
348636,5000,New York,1996,42,Blunt Object
348637,5000,New York,1996,30,Knife
348640,5000,New York,1996,29,Knife
348644,5000,New York,1996,0,Blunt Object
348647,5000,New York,1996,46,Knife
348650,5000,New York,1996,20,Blunt Object
348653,5000,New York,1996,45,Blunt Object
348654,5000,New York,1996,60,Knife
348656,5000,New York,1996,52,Shotgun
348662,5000,New York,1996,20,Knife
348663,5000,New York,1996,21,Knife
348664,5000,New York,1996,30,Knife
348673,5000,New York,1996,31,Knife
348681,5000,New York,1996,23,Blunt Object
348683,5000,New York,1996,27,Blunt Object
348684,5000,New York,1996,56,Blunt Object
348688,5000,New York,1996,40,Blunt Object
348691,5000,New York,1996,35,Knife
348693,5000,New York,1996,17,Knife
348696,5000,New York,1996,50,Rifle
348698,5000,New York,1996,46,Blunt Object
348704,5000,New York,1996,50,Shotgun
348706,5000,New York,1996,35,Blunt Object
348708,5000,New York,1996,42,Blunt Object
348710,5000,New York,1996,998,Blunt Object
348711,5000,New York,1996,37,Shotgun
348713,5000,New York,1996,42,Knife
348718,5000,New York,1996,20,Knife
348719,5000,New York,1996,38,Blunt Object
348720,5000,New York,1996,66,Knife
348722,5000,New York,1996,40,Knife
348723,5000,New York,1996,23,Shotgun
348724,5000,New York,1996,29,Knife
348725,5000,New York,1996,37,Knife
348727,5000,New York,1996,47,Blunt Object
348730,5000,New York,1996,38,Shotgun
348736,5000,New York,1996,38,Knife
348738,5000,New York,1996,86,Blunt Object
348740,5000,New York,1996,12,Knife
348741,5000,New York,1996,12,Knife
348743,5000,New York,1996,16,Shotgun
348744,5000,New York,1996,20,Knife
348746,5000,New York,1996,69,Blunt Object
348753,7000,New York,1996,31,Blunt Object
348755,7000,New York,1996,49,Knife
348756,7000,New York,1996,17,Knife
348757,7000,New York,1996,49,Blunt Object
348759,7000,New York,1996,18,Shotgun
348760,7000,New York,1996,16,Blunt Object
348761,7000,New York,1996,30,Knife
348762,7000,New York,1996,45,Knife
348763,7000,New York,1996,17,Knife
348764,7000,New York,1996,35,Knife
348765,7000,New York,1996,22,Knife
348767,7000,New York,1996,43,Blunt Object
348772,7000,New York,1996,37,Knife
348776,7000,New York,1996,39,Blunt Object
348778,7000,New York,1996,24,Blunt Object
348779,7000,New York,1996,64,Blunt Object
348781,7000,New York,1996,17,Blunt Object
348782,7000,New York,1996,24,Blunt Object
348783,7000,New York,1996,52,Blunt Object
348786,7000,New York,1996,32,Rifle
348787,7000,New York,1996,41,Blunt Object
348788,7000,New York,1996,19,Knife
348790,5000,New York,1996,49,Knife
348791,5000,New York,1996,17,Knife
348793,5000,New York,1996,49,Blunt Object
348795,5000,New York,1996,45,Knife
348796,5000,New York,1996,29,Shotgun
348797,5000,New York,1996,90,Knife
348798,5000,New York,1996,43,Knife
348799,5000,New York,1996,58,Blunt Object
348800,5000,New York,1996,28,Rifle
348801,7000,New York,1996,50,Knife
348804,5000,New York,1996,56,Knife
348807,5000,New York,1996,19,Knife
348810,5000,New York,1996,31,Blunt Object
348811,5000,New York,1996,57,Knife
348813,5000,New York,1996,45,Knife
348816,5000,New York,1996,19,Knife
348817,5000,New York,1996,2,Blunt Object
348819,5000,New York,1996,38,Knife
348821,5000,New York,1996,25,Knife
348822,5000,New York,1996,2,Blunt Object
348824,5000,New York,1996,31,Knife
348825,5000,New York,1996,99,Knife
348826,5000,New York,1996,51,Shotgun
348827,5000,New York,1996,45,Blunt Object
348830,5000,New York,1996,36,Blunt Object
348831,5000,New York,1996,23,Knife
348832,5000,New York,1996,85,Rifle
348833,5000,New York,1996,35,Knife
348834,5000,New York,1996,29,Rifle
348835,5000,New York,1996,79,Knife
348837,5000,New York,1996,32,Shotgun
348838,5000,New York,1996,99,Blunt Object
348842,8000,New York,1996,35,Knife
348843,8000,New York,1996,41,Knife
348844,8000,New York,1996,28,Blunt Object
348846,8000,New York,1996,25,Shotgun
348847,8000,New York,1996,28,Knife
348848,8000,New York,1996,36,Rifle
348850,8000,New York,1996,10,Shotgun
348851,8000,New York,1996,45,Knife
348853,8000,New York,1996,24,Knife
348858,8000,New York,1996,24,Blunt Object
348859,8000,New York,1996,12,Knife
348861,8000,New York,1996,35,Rifle
348863,8000,New York,1996,50,Rifle
348864,8000,New York,1996,52,Rifle
348866,8000,New York,1996,30,Rifle
348867,8000,New York,1996,20,Knife
348870,8000,New York,1996,48,Rifle
348872,8000,New York,1996,0,Blunt Object
348873,8000,New York,1996,48,Shotgun
349744,8000,Pennsylvania,1996,77,Rifle
349745,5000,Pennsylvania,1996,43,Shotgun
349746,5000,Pennsylvania,1996,29,Knife
349748,5000,Pennsylvania,1996,85,Blunt Object
349750,5000,Pennsylvania,1996,25,Knife
349757,5000,Pennsylvania,1996,19,Rifle
349766,5000,Pennsylvania,1996,25,Blunt Object
349767,8000,Pennsylvania,1996,49,Rifle
349768,8000,Pennsylvania,1996,47,Rifle
349769,8000,Pennsylvania,1996,17,Rifle
349771,8000,Pennsylvania,1996,25,Rifle
349781,5000,Pennsylvania,1996,31,Knife
349784,5000,Pennsylvania,1996,1,Blunt Object
349787,8000,Pennsylvania,1996,37,Shotgun
349788,5000,Pennsylvania,1996,55,Knife
349789,5000,Pennsylvania,1996,19,Blunt Object
349792,5000,Pennsylvania,1996,21,Knife
349795,8000,Pennsylvania,1996,15,Rifle
349796,8000,Pennsylvania,1996,57,Rifle
349797,5000,Pennsylvania,1996,35,Knife
349800,5000,Pennsylvania,1996,25,Shotgun
349802,5000,Pennsylvania,1996,64,Knife
349806,8000,Pennsylvania,1996,28,Knife
349814,5000,Pennsylvania,1996,73,Blunt Object
349815,8000,Pennsylvania,1996,22,Shotgun
349816,8000,Pennsylvania,1996,64,Shotgun
349817,5000,Pennsylvania,1996,29,Knife
349818,5000,Pennsylvania,1996,45,Blunt Object
349822,5000,Pennsylvania,1996,32,Rifle
349823,8000,Pennsylvania,1996,18,Knife
349828,5000,Pennsylvania,1996,49,Blunt Object
349829,5000,Pennsylvania,1996,44,Blunt Object
349831,5000,Pennsylvania,1996,62,Knife
349836,5000,Pennsylvania,1996,28,Knife
349841,5000,Pennsylvania,1996,45,Knife
349852,5000,Pennsylvania,1996,29,Knife
349853,5000,Pennsylvania,1996,25,Knife
349854,8000,Pennsylvania,1996,1,Blunt Object
349857,5000,Pennsylvania,1996,30,Knife
349861,5000,Pennsylvania,1996,57,Knife
349863,8000,Pennsylvania,1996,83,Blunt Object
349866,8000,Pennsylvania,1996,46,Blunt Object
349868,8000,Pennsylvania,1996,27,Knife
349869,5000,Pennsylvania,1996,37,Knife
349870,5000,Pennsylvania,1996,36,Knife
349874,8000,Pennsylvania,1996,52,Shotgun
349879,5000,Pennsylvania,1996,12,Rifle
349881,5000,Pennsylvania,1996,43,Knife
349882,5000,Pennsylvania,1996,37,Knife
349883,5000,Pennsylvania,1996,22,Knife
349888,5000,Pennsylvania,1996,35,Blunt Object
349891,5000,Pennsylvania,1996,59,Blunt Object
349894,5000,Pennsylvania,1996,1,Blunt Object
349896,5000,Pennsylvania,1996,30,Shotgun
349897,5000,Pennsylvania,1996,24,Knife
349900,5000,Pennsylvania,1996,42,Shotgun
349901,5000,Pennsylvania,1996,0,Blunt Object
349903,5000,Pennsylvania,1996,18,Knife
349905,8000,Pennsylvania,1996,64,Knife
349906,8000,Pennsylvania,1996,62,Knife
