,Record ID,AgencyType,State,Year,VictimAge,Weapon
13308,415667,5000,Texas,2000,3,Blunt Object
13309,415670,5000,Texas,2000,17,Shotgun
13310,415672,5000,Texas,2000,20,Shotgun
13311,415677,5000,Texas,2000,35,Blunt Object
13312,415680,5000,Texas,2000,52,Blunt Object
13313,415681,5000,Texas,2000,23,Rifle
13314,415682,5000,Texas,2000,25,Rifle
13315,415684,5000,Texas,2000,37,Knife
13316,415685,5000,Texas,2000,24,Knife
13317,415690,5000,Texas,2000,73,Knife
13318,415697,5000,Texas,2000,17,Rifle
13319,415700,5000,Texas,2000,44,Knife
13320,415703,5000,Texas,2000,24,Knife
13321,415704,5000,Texas,2000,56,Knife
13322,415710,5000,Texas,2000,33,Blunt Object
13323,415718,5000,Texas,2000,19,Knife
13324,415719,5000,Texas,2000,28,Blunt Object
13325,415728,5000,Texas,2000,49,Knife
13326,415735,5000,Texas,2000,28,Knife
13327,415744,5000,Texas,2000,99,Blunt Object
13328,415749,5000,Texas,2000,29,Knife
13329,415751,5000,Texas,2000,32,Rifle
13330,415761,5000,Texas,2000,54,Blunt Object
13331,415769,5000,Texas,2000,21,Knife
13332,415775,5000,Texas,2000,39,Knife
13333,415779,5000,Texas,2000,1,Blunt Object
13334,415781,5000,Texas,2000,23,Blunt Object
13335,415782,5000,Texas,2000,0,Blunt Object
13336,415786,5000,Texas,2000,28,Knife
13337,415787,5000,Texas,2000,2,Blunt Object
13338,415793,5000,Texas,2000,34,Knife
13339,415794,5000,Texas,2000,21,Knife
13340,415797,5000,Texas,2000,19,Knife
13341,415798,5000,Texas,2000,2,Blunt Object
13342,415800,5000,Texas,2000,38,Knife
13343,415802,5000,Texas,2000,49,Blunt Object
13344,415804,5000,Texas,2000,60,Shotgun
13345,415811,5000,Texas,2000,32,Blunt Object
13346,415818,5000,Texas,2000,74,Blunt Object
13347,415823,5000,Texas,2000,22,Knife
13348,415824,5000,Texas,2000,27,Shotgun
13349,415827,5000,Texas,2000,60,Blunt Object
13350,415834,5000,Texas,2000,40,Rifle
13351,415835,5000,Texas,2000,59,Knife
13352,415840,5000,Texas,2000,33,Blunt Object
13353,415844,5000,Texas,2000,21,Blunt Object
13354,415845,5000,Texas,2000,47,Shotgun
13355,415848,5000,Texas,2000,1,Blunt Object
13356,415854,5000,Texas,2000,26,Rifle
13357,415873,5000,Texas,2000,21,Blunt Object
13358,415880,5000,Texas,2000,1,Blunt Object
13359,415885,5000,Texas,2000,25,Knife
13360,415886,5000,Texas,2000,49,Blunt Object
13361,415887,5000,Texas,2000,36,Blunt Object
13362,415888,5000,Texas,2000,29,Knife
13363,415889,5000,Texas,2000,27,Rifle
13364,415890,5000,Texas,2000,51,Knife
13365,415901,5000,Texas,2000,26,Rifle
13366,415913,5000,Texas,2000,43,Blunt Object
13367,415931,5000,Texas,2000,52,Shotgun
13368,415933,5000,Texas,2000,54,Blunt Object
13369,415936,5000,Texas,2000,49,Shotgun
13370,415939,5000,Texas,2000,2,Blunt Object
13371,415940,5000,Texas,2000,4,Blunt Object
13372,415941,5000,Texas,2000,1,Blunt Object
13373,415944,5000,Texas,2000,99,Blunt Object
13374,415945,5000,Texas,2000,37,Shotgun
13375,415947,5000,Texas,2000,0,Blunt Object
13376,415948,5000,Texas,2000,58,Blunt Object
13377,415952,5000,Texas,2000,99,Blunt Object
13378,415958,5000,Texas,2000,48,Blunt Object
13379,415959,5000,Texas,2000,40,Shotgun
13380,415960,5000,Texas,2000,30,Shotgun
13381,415963,5000,Texas,2000,45,Knife
13382,415970,5000,Texas,2000,34,Knife
13383,415972,5000,Texas,2000,23,Shotgun
13384,415973,5000,Texas,2000,30,Knife
13385,415974,5000,Texas,2000,30,Knife
13386,415977,5000,Texas,2000,19,Knife
13387,415981,5000,Texas,2000,84,Blunt Object
13388,415985,5000,Texas,2000,19,Knife
13389,415986,5000,Texas,2000,28,Knife
13390,415990,5000,Texas,2000,55,Blunt Object
13391,415992,5000,Texas,2000,2,Blunt Object
13392,415995,5000,Texas,2000,39,Knife
13393,415999,5000,Texas,2000,61,Blunt Object
13394,416005,5000,Texas,2000,46,Blunt Object
13395,416007,5000,Texas,2000,49,Knife
13396,416012,5000,Texas,2000,65,Blunt Object
13397,416014,5000,Texas,2000,53,Blunt Object
13398,416015,5000,Texas,2000,99,Blunt Object
13399,416016,5000,Texas,2000,28,Knife
13400,416030,5000,Texas,2000,2,Blunt Object
13401,416031,5000,Texas,2000,0,Blunt Object
13402,416041,5000,Texas,2000,24,Rifle
13403,416045,5000,Texas,2000,20,Knife
13404,416049,5000,Texas,2000,42,Blunt Object
13405,416050,5000,Texas,2000,42,Shotgun
13406,416067,5000,Texas,2000,51,Blunt Object
13407,416068,5000,Texas,2000,40,Knife
13408,416070,5000,Texas,2000,25,Shotgun
13409,416073,5000,Texas,2000,46,Blunt Object
13410,416077,5000,Texas,2000,22,Blunt Object
13411,416078,5000,Texas,2000,44,Blunt Object
13412,416079,5000,Texas,2000,2,Blunt Object
13413,416083,5000,Texas,2000,73,Blunt Object
13414,416084,5000,Texas,2000,16,Knife
13415,416087,5000,Texas,2000,68,Blunt Object
13416,416088,5000,Texas,2000,45,Rifle
13417,416090,5000,Texas,2000,49,Shotgun
13418,416093,5000,Texas,2000,22,Knife
13419,416094,5000,Texas,2000,37,Blunt Object
13420,416097,5000,Texas,2000,54,Knife
13421,416102,5000,Texas,2000,53,Knife
13422,416104,5000,Texas,2000,99,Knife
13423,416109,5000,Texas,2000,79,Blunt Object
13424,416112,5000,Texas,2000,34,Rifle
13425,416117,5000,Texas,2000,36,Shotgun
13426,416123,5000,Texas,2000,36,Blunt Object
13427,416124,5000,Texas,2000,49,Rifle
13428,416126,5000,Texas,2000,36,Shotgun
13429,416127,5000,Texas,2000,43,Blunt Object
13430,416128,5000,Texas,2000,99,Knife
13431,416130,5000,Texas,2000,28,Knife
13432,416133,5000,Texas,2000,76,Blunt Object
13433,416134,5000,Texas,2000,20,Knife
13434,416136,5000,Texas,2000,24,Blunt Object
13435,416137,5000,Texas,2000,72,Blunt Object
13436,416138,5000,Texas,2000,29,Knife
13437,416139,5000,Texas,2000,99,Knife
13438,416143,5000,Texas,2000,46,Blunt Object
13439,416145,5000,Texas,2000,57,Blunt Object
13440,416147,5000,Texas,2000,44,Knife
13441,416148,5000,Texas,2000,76,Blunt Object
13442,416150,5000,Texas,2000,38,Blunt Object
13443,416154,5000,Texas,2000,99,Knife
13444,416163,5000,Texas,2000,1,Blunt Object
13445,416168,5000,Texas,2000,35,Blunt Object
13446,416170,5000,Texas,2000,32,Knife
13447,416172,5000,Texas,2000,99,Knife
13448,416175,5000,Texas,2000,36,Knife
13449,416185,5000,Texas,2000,53,Knife
13450,416186,5000,Texas,2000,19,Knife
13451,416187,5000,Texas,2000,19,Shotgun
13452,424761,5000,Michigan,2001,69,Knife
13453,424762,8000,Michigan,2001,20,Blunt Object
13454,424764,8000,Michigan,2001,41,Shotgun
13455,424768,5000,Michigan,2001,79,Knife
13456,424771,5000,Michigan,2001,24,Blunt Object
13457,424774,6000,Michigan,2001,35,Knife
13458,424775,5000,Michigan,2001,99,Blunt Object
13459,424777,5000,Michigan,2001,44,Blunt Object
13460,424780,5000,Michigan,2001,99,Blunt Object
13461,424782,8000,Michigan,2001,28,Rifle
13462,424784,5000,Michigan,2001,25,Knife
13463,424785,5000,Michigan,2001,1,Blunt Object
13464,424786,5000,Michigan,2001,50,Blunt Object
13465,424791,5000,Michigan,2001,29,Knife
13466,424797,5000,Michigan,2001,34,Blunt Object
13467,424799,5000,Michigan,2001,35,Knife
13468,424805,5000,Michigan,2001,61,Shotgun
13469,424809,5000,Michigan,2001,20,Knife
13470,424814,5000,Michigan,2001,31,Knife
13471,424817,5000,Michigan,2001,24,Knife
13472,424827,5000,Michigan,2001,23,Knife
13473,424829,5000,Michigan,2001,24,Knife
13474,424845,8000,Michigan,2001,0,Blunt Object
13475,424850,6000,Michigan,2001,44,Blunt Object
13476,424851,6000,Michigan,2001,58,Shotgun
13477,424854,5000,Michigan,2001,34,Blunt Object
13478,424856,5000,Michigan,2001,23,Shotgun
13479,424857,5000,Michigan,2001,20,Knife
13480,424862,6000,Michigan,2001,4,Blunt Object
13481,424863,8000,Michigan,2001,74,Blunt Object
13482,424864,6000,Michigan,2001,17,Blunt Object
13483,424865,6000,Michigan,2001,41,Shotgun
13484,424866,5000,Michigan,2001,74,Blunt Object
13485,424870,5000,Michigan,2001,2,Blunt Object
13486,424876,5000,Michigan,2001,33,Knife
13487,424878,5000,Michigan,2001,23,Knife
13488,424879,5000,Michigan,2001,35,Knife
13489,424882,5000,Michigan,2001,99,Blunt Object
13490,424885,5000,Michigan,2001,24,Blunt Object
13491,424887,5000,Michigan,2001,19,Blunt Object
13492,424892,5000,Michigan,2001,36,Shotgun
13493,424893,8000,Michigan,2001,20,Rifle
13494,424894,8000,Michigan,2001,68,Knife
13495,424899,5000,Michigan,2001,85,Blunt Object
13496,424903,5000,Michigan,2001,39,Shotgun
13497,424905,5000,Michigan,2001,20,Knife
13498,424909,6000,Michigan,2001,29,Knife
13499,424910,5000,Michigan,2001,54,Knife
13500,424911,5000,Michigan,2001,52,Knife
13501,424912,5000,Michigan,2001,83,Knife
13502,424913,5000,Michigan,2001,25,Blunt Object
13503,424914,6000,Michigan,2001,74,Blunt Object
13504,424917,6000,Michigan,2001,91,Blunt Object
13505,424919,5000,Michigan,2001,29,Shotgun
13506,424921,6000,Michigan,2001,71,Blunt Object
13507,424922,6000,Michigan,2001,22,Knife
13508,424923,5000,Michigan,2001,27,Knife
13509,424926,5000,Michigan,2001,1,Blunt Object
13510,424929,6000,Michigan,2001,5,Blunt Object
13511,424930,5000,Michigan,2001,19,Knife
13512,424931,5000,Michigan,2001,50,Rifle
13513,424932,5000,Michigan,2001,39,Rifle
13514,424933,5000,Michigan,2001,26,Knife
13515,424934,5000,Michigan,2001,23,Shotgun
13516,424935,5000,Michigan,2001,32,Rifle
13517,424939,5000,Michigan,2001,73,Knife
13518,424940,5000,Michigan,2001,40,Knife
13519,424944,5000,Michigan,2001,5,Knife
13520,424945,5000,Michigan,2001,11,Knife
13521,424958,5000,Michigan,2001,26,Blunt Object
13522,424959,5000,Michigan,2001,61,Blunt Object
13523,424962,5000,Michigan,2001,60,Knife
13524,424965,5000,Michigan,2001,28,Blunt Object
13525,424977,6000,Michigan,2001,47,Blunt Object
13526,424979,6000,Michigan,2001,27,Knife
13527,424982,6000,Michigan,2001,22,Knife
13528,424984,5000,Michigan,2001,21,Knife
13529,424985,5000,Michigan,2001,22,Knife
13530,424986,5000,Michigan,2001,22,Knife
13531,424988,5000,Michigan,2001,25,Blunt Object
13532,424993,5000,Michigan,2001,26,Knife
13533,424995,5000,Michigan,2001,30,Shotgun
13534,424996,5000,Michigan,2001,21,Rifle
13535,425007,5000,Michigan,2001,62,Shotgun
13536,425011,5000,Michigan,2001,69,Knife
13537,425012,5000,Michigan,2001,23,Blunt Object
13538,425018,5000,Michigan,2001,35,Rifle
13539,425019,5000,Michigan,2001,20,Rifle
13540,425022,5000,Michigan,2001,85,Knife
13541,425023,5000,Michigan,2001,18,Rifle
13542,425024,5000,Michigan,2001,18,Shotgun
13543,425034,5000,Michigan,2001,34,Knife
13544,425039,5000,Michigan,2001,35,Knife
13545,425040,5000,Michigan,2001,41,Knife
13546,425054,5000,Michigan,2001,20,Knife
13547,425058,5000,Michigan,2001,33,Knife
13548,425068,5000,Michigan,2001,21,Shotgun
13549,425071,5000,Michigan,2001,33,Rifle
13550,425072,5000,Michigan,2001,28,Knife
13551,425074,5000,Michigan,2001,30,Shotgun
13552,425076,5000,Michigan,2001,43,Blunt Object
13553,425081,5000,Michigan,2001,43,Blunt Object
13554,425083,5000,Michigan,2001,24,Rifle
13555,425086,5000,Michigan,2001,19,Rifle
13556,425089,5000,Michigan,2001,68,Blunt Object
13557,425092,5000,Michigan,2001,0,Blunt Object
13558,425093,5000,Michigan,2001,41,Rifle
13559,425094,5000,Michigan,2001,19,Shotgun
13560,425096,5000,Michigan,2001,30,Blunt Object
13561,425098,5000,Michigan,2001,13,Knife
13562,425102,5000,Michigan,2001,31,Rifle
13563,425107,5000,Michigan,2001,41,Knife
13564,425108,5000,Michigan,2001,23,Knife
13565,425118,5000,Michigan,2001,23,Rifle
13566,425121,5000,Michigan,2001,46,Knife
13567,425123,5000,Michigan,2001,47,Blunt Object
13568,425124,5000,Michigan,2001,37,Blunt Object
13569,425125,5000,Michigan,2001,32,Rifle
13570,425126,5000,Michigan,2001,32,Knife
13571,425130,5000,Michigan,2001,65,Blunt Object
13572,425131,5000,Michigan,2001,18,Blunt Object
13573,425141,5000,Michigan,2001,37,Shotgun
13574,425153,5000,Michigan,2001,31,Rifle
13575,425157,5000,Michigan,2001,45,Knife
13576,425158,5000,Michigan,2001,50,Blunt Object
13577,425166,5000,Michigan,2001,26,Rifle
13578,425167,5000,Michigan,2001,28,Shotgun
13579,425168,5000,Michigan,2001,23,Rifle
13580,425171,5000,Michigan,2001,49,Knife
13581,425172,5000,Michigan,2001,16,Rifle
13582,425174,5000,Michigan,2001,1,Blunt Object
13583,425175,5000,Michigan,2001,67,Knife
13584,425179,5000,Michigan,2001,14,Rifle
13585,425185,5000,Michigan,2001,20,Rifle
13586,425189,5000,Michigan,2001,49,Knife
13587,425190,5000,Michigan,2001,23,Shotgun
13588,425197,5000,Michigan,2001,34,Knife
13589,425199,5000,Michigan,2001,22,Rifle
13590,425201,5000,Michigan,2001,18,Rifle
13591,425202,5000,Michigan,2001,21,Shotgun
13592,425206,5000,Michigan,2001,36,Knife
13593,425214,5000,Michigan,2001,42,Blunt Object
13594,425217,5000,Michigan,2001,1,Blunt Object
13595,425218,5000,Michigan,2001,1,Blunt Object
13596,425219,5000,Michigan,2001,46,Knife
13597,425221,5000,Michigan,2001,18,Blunt Object
13598,425222,5000,Michigan,2001,18,Blunt Object
13599,425236,5000,Michigan,2001,45,Blunt Object
13600,425244,5000,Michigan,2001,41,Knife
13601,425245,5000,Michigan,2001,34,Knife
13602,425246,5000,Michigan,2001,33,Rifle
13603,425251,5000,Michigan,2001,49,Blunt Object
13604,425253,5000,Michigan,2001,60,Knife
13605,425254,5000,Michigan,2001,21,Shotgun
13606,425258,5000,Michigan,2001,47,Knife
13607,425259,5000,Michigan,2001,30,Knife
13608,425262,5000,Michigan,2001,99,Blunt Object
13609,425276,5000,Michigan,2001,16,Knife
13610,425281,5000,Michigan,2001,20,Blunt Object
13611,425292,5000,Michigan,2001,62,Blunt Object
13612,425301,5000,Michigan,2001,20,Rifle
13613,425320,5000,Michigan,2001,18,Rifle
13614,425322,5000,Michigan,2001,45,Knife
13615,425326,5000,Michigan,2001,15,Shotgun
13616,425327,5000,Michigan,2001,23,Knife
13617,425328,5000,Michigan,2001,31,Rifle
13618,425332,5000,Michigan,2001,22,Shotgun
13619,425344,5000,Michigan,2001,44,Rifle
13620,425350,5000,Michigan,2001,69,Blunt Object
13621,425351,5000,Michigan,2001,25,Knife
13622,425355,5000,Michigan,2001,28,Shotgun
13623,425359,5000,Michigan,2001,31,Rifle
13624,425360,5000,Michigan,2001,28,Shotgun
13625,425362,5000,Michigan,2001,32,Shotgun
13626,425366,5000,Michigan,2001,47,Rifle
13627,425370,5000,Michigan,2001,56,Blunt Object
13628,425374,5000,Michigan,2001,18,Rifle
13629,425376,5000,Michigan,2001,21,Blunt Object
13630,425381,5000,Michigan,2001,21,Shotgun
13631,425384,5000,Michigan,2001,27,Shotgun
13632,425389,5000,Michigan,2001,48,Knife
13633,425408,5000,Michigan,2001,50,Knife
13634,425419,5000,Michigan,2001,27,Knife
13635,425420,5000,Michigan,2001,48,Knife
13636,425424,5000,Michigan,2001,28,Knife
13637,425425,5000,Michigan,2001,30,Knife
13638,425427,5000,Michigan,2001,42,Blunt Object
13639,425428,5000,Michigan,2001,19,Knife
13640,425429,5000,Michigan,2001,54,Knife
13641,425430,5000,Michigan,2001,32,Shotgun
13642,425431,5000,Michigan,2001,30,Shotgun
13643,427405,5000,New York,2001,23,Shotgun
13644,427406,5000,New York,2001,28,Knife
13645,427408,5000,New York,2001,27,Rifle
13646,427409,5000,New York,2001,20,Shotgun
13647,427410,5000,New York,2001,43,Rifle
13648,427411,5000,New York,2001,51,Knife
13649,427412,6000,New York,2001,38,Shotgun
13650,427416,5000,New York,2001,44,Knife
13651,427417,6000,New York,2001,42,Knife
13652,427419,5000,New York,2001,0,Blunt Object
13653,427425,5000,New York,2001,83,Blunt Object
13654,427426,5000,New York,2001,59,Knife
13655,427428,5000,New York,2001,36,Knife
13656,427429,5000,New York,2001,17,Knife
13657,427436,5000,New York,2001,51,Blunt Object
13658,427438,5000,New York,2001,30,Knife
13659,427444,5000,New York,2001,47,Blunt Object
13660,427452,5000,New York,2001,38,Knife
13661,427457,5000,New York,2001,28,Knife
13662,427475,5000,New York,2001,54,Blunt Object
13663,427477,5000,New York,2001,58,Blunt Object
13664,427478,5000,New York,2001,43,Knife
13665,427484,5000,New York,2001,83,Blunt Object
13666,427485,5000,New York,2001,25,Knife
13667,427487,5000,New York,2001,27,Knife
13668,427488,5000,New York,2001,75,Blunt Object
13669,427489,6000,New York,2001,31,Shotgun
13670,427490,5000,New York,2001,45,Knife
13671,427491,6000,New York,2001,66,Blunt Object
13672,427495,5000,New York,2001,32,Knife
13673,427497,5000,New York,2001,23,Blunt Object
13674,427511,5000,New York,2001,52,Knife
13675,427513,5000,New York,2001,29,Rifle
13676,427514,5000,New York,2001,46,Knife
13677,427517,5000,New York,2001,20,Rifle
13678,427522,5000,New York,2001,0,Blunt Object
13679,427529,5000,New York,2001,45,Blunt Object
13680,427530,5000,New York,2001,50,Blunt Object
13681,427531,5000,New York,2001,30,Knife
13682,427533,5000,New York,2001,36,Blunt Object
13683,427534,5000,New York,2001,0,Blunt Object
13684,427535,5000,New York,2001,2,Blunt Object
13685,427536,5000,New York,2001,46,Blunt Object
13686,427537,5000,New York,2001,46,Knife
13687,427538,5000,New York,2001,42,Knife
13688,427539,5000,New York,2001,45,Knife
13689,427542,5000,New York,2001,30,Blunt Object
13690,427543,5000,New York,2001,24,Knife
13691,427551,5000,New York,2001,36,Knife
13692,427552,5000,New York,2001,59,Knife
13693,427559,5000,New York,2001,29,Blunt Object
13694,427560,5000,New York,2001,54,Shotgun
13695,427562,5000,New York,2001,32,Knife
13696,427568,5000,New York,2001,26,Knife
13697,427574,5000,New York,2001,60,Knife
13698,427577,5000,New York,2001,61,Blunt Object
13699,427578,5000,New York,2001,43,Blunt Object
13700,427586,5000,New York,2001,45,Blunt Object
13701,427587,5000,New York,2001,28,Knife
13702,427592,5000,New York,2001,40,Knife
13703,427596,5000,New York,2001,22,Knife
13704,427597,5000,New York,2001,42,Knife
13705,427598,5000,New York,2001,50,Blunt Object
13706,427603,5000,New York,2001,28,Knife
13707,427604,5000,New York,2001,21,Knife
13708,427606,5000,New York,2001,49,Knife
13709,427610,5000,New York,2001,56,Knife
13710,427616,5000,New York,2001,42,Knife
13711,427626,5000,New York,2001,30,Knife
13712,427628,5000,New York,2001,43,Knife
13713,427629,5000,New York,2001,37,Knife
13714,427631,5000,New York,2001,42,Knife
13715,427633,5000,New York,2001,17,Knife
13716,427636,5000,New York,2001,25,Shotgun
13717,427638,5000,New York,2001,79,Blunt Object
13718,427639,5000,New York,2001,24,Blunt Object
13719,427641,5000,New York,2001,77,Blunt Object
13720,427645,5000,New York,2001,26,Knife
13721,427646,5000,New York,2001,26,Knife
13722,427647,5000,New York,2001,61,Blunt Object
13723,427651,5000,New York,2001,37,Knife
13724,427652,5000,New York,2001,20,Knife
13725,427654,5000,New York,2001,4,Blunt Object
13726,427655,5000,New York,2001,16,Blunt Object
13727,427656,5000,New York,2001,45,Shotgun
13728,427657,5000,New York,2001,0,Blunt Object
13729,427658,5000,New York,2001,91,Blunt Object
13730,427659,5000,New York,2001,22,Knife
13731,427660,5000,New York,2001,70,Blunt Object
13732,427661,5000,New York,2001,99,Blunt Object
13733,427662,5000,New York,2001,31,Blunt Object
13734,427663,5000,New York,2001,66,Blunt Object
13735,427671,5000,New York,2001,50,Blunt Object
13736,427673,5000,New York,2001,35,Blunt Object
13737,427674,5000,New York,2001,27,Knife
13738,427675,5000,New York,2001,35,Knife
13739,427676,5000,New York,2001,37,Knife
13740,427679,5000,New York,2001,18,Knife
13741,427680,5000,New York,2001,20,Knife
13742,427686,5000,New York,2001,31,Knife
13743,427689,5000,New York,2001,27,Knife
13744,427694,5000,New York,2001,25,Knife
13745,427696,5000,New York,2001,51,Knife
13746,427698,5000,New York,2001,53,Blunt Object
13747,427699,5000,New York,2001,31,Knife
13748,427700,5000,New York,2001,36,Knife
13749,427707,5000,New York,2001,44,Blunt Object
13750,427709,5000,New York,2001,0,Blunt Object
13751,427715,5000,New York,2001,55,Blunt Object
13752,427718,5000,New York,2001,37,Blunt Object
13753,427724,5000,New York,2001,28,Knife
13754,427725,5000,New York,2001,29,Knife
13755,427727,5000,New York,2001,17,Knife
13756,427729,5000,New York,2001,40,Blunt Object
13757,427731,5000,New York,2001,33,Blunt Object
13758,427733,5000,New York,2001,41,Knife
13759,427736,5000,New York,2001,43,Knife
13760,427737,5000,New York,2001,54,Blunt Object
13761,427741,5000,New York,2001,74,Blunt Object
13762,427742,5000,New York,2001,99,Knife
13763,427743,5000,New York,2001,23,Knife
13764,427744,5000,New York,2001,29,Knife
13765,427748,5000,New York,2001,59,Knife
13766,427749,5000,New York,2001,18,Knife
13767,427755,5000,New York,2001,44,Knife
13768,427760,5000,New York,2001,41,Knife
13769,427766,5000,New York,2001,49,Blunt Object
13770,427768,5000,New York,2001,35,Knife
13771,427769,5000,New York,2001,46,Blunt Object
13772,427770,5000,New York,2001,28,Shotgun
13773,427772,5000,New York,2001,80,Knife
13774,427774,5000,New York,2001,36,Knife
13775,427776,5000,New York,2001,17,Knife
13776,427777,5000,New York,2001,20,Knife
13777,427780,5000,New York,2001,49,Blunt Object
13778,427781,5000,New York,2001,44,Blunt Object
13779,427784,5000,New York,2001,40,Knife
13780,427787,5000,New York,2001,48,Knife
13781,427793,5000,New York,2001,11,Blunt Object
